gene,damage_score,gnomAD_SAS_AF,Variant_Classification,log2FoldChange,padj,direction,MutExpress_Priority
WASHC4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WBP11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WBP2NL,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WBP4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDFY1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDFY3,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins, Splice_Site",,,,MEDIUM_V
WDHD1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDPCP,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
WDR11,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
WDR13,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR17,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
WDR19,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR26,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR27,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR33,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
WDR4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR41,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR44,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
WDR45B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR46,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR47,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, In_Frame_Del",,,,MEDIUM_V
WDR48,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR49,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
WDR54,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR64,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, In_Frame_Del",,,,MEDIUM_V
WDR76,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR88,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WDR90,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WEE1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WFDC3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WFDC5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WFS1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WHAMM,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WHRN,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WIPI1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
WIPI2,3.0,3.266e-05,Missense_Mutation,,,,MEDIUM_V
WIZ,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WLS,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
WNK1,3.0,0.0,"Missense_Mutation, Splice_Site, Nonsense_Mutation",,,,MEDIUM_V
WNK2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNK3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
WNT10B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNT2B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNT3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNT5B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNT6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNT7A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WNT8B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WRN,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WRNIP1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WSB2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WTAP,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
WWC3,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
WWP1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
WWP2,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
XAB2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XBP1,3.0,0.0,"Missense_Mutation, In_Frame_Del, Frame_Shift_Ins, Frame_Shift_Del",,,,MEDIUM_V
XCL1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
XDH,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XIRP2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
XKR3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XKR4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XKR6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XPC,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XPNPEP3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
XPO1,3.0,0.0,"Missense_Mutation, Splice_Site, Frame_Shift_Ins, Nonsense_Mutation",,,,MEDIUM_V
XPO4,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
XPO5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XPO6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XPO7,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
XPR1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XRCC1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XRCC3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XRCC4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XRN1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
XRN2,3.0,3.267e-05,Missense_Mutation,,,,MEDIUM_V
XXYLT1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
XYLT1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YBX3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YDJC,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YEATS2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YIF1B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YIPF7,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YLPM1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
YME1L1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YPEL5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YTHDC1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
YTHDF1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
YTHDF3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
YWHAB,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YWHAG,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
YWHAZ,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZAP70,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBED1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBED4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB10,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZBTB11,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZBTB12,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB17,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB20,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB22,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZBTB24,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB33,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZBTB37,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB39,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZBTB40,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB41,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Nonsense_Mutation",,,,MEDIUM_V
ZBTB43,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB45,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB49,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZBTB6,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZBTB7C,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZBTB9,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H10,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H11A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H12A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H12B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H12C,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZC3H13,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZC3H14,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H15,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H18,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3H6,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZC3H7A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZC3HC1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZCCHC12,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZCCHC2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZCCHC7,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZCCHC8,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZCWPW1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZCWPW2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZDBF2,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZDHHC11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC12,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZDHHC13,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC14,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC15,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC17,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC18,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC20,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZDHHC23,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZDHHC5,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZEB1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFAND1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFAND4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFAT,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFC3H1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZFHX3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZFHX4,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZFP28,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP30,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP36L2,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZFP37,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP64,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP69,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP69B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP82,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFP91,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZFPM2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFR,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZFX,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZFYVE1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZFYVE16,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZFYVE26,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZFYVE9,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZGRF1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZHX2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZHX3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZIK1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZIM2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZIM3,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZKSCAN4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZKSCAN7,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZMAT1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZMIZ1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZMYM2,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZMYM3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZMYM5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZMYND12,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZMYND15,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZMYND19,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZMYND8,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF100,3.0,3.268e-05,Missense_Mutation,,,,MEDIUM_V
ZNF106,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Splice_Site",,,,MEDIUM_V
ZNF112,3.0,0.0,"Missense_Mutation, Nonstop_Mutation",,,,MEDIUM_V
ZNF114,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF12,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF131,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF135,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZNF136,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF14,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF148,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF154,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF157,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF16,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF160,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF165,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF17,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF174,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF180,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF182,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF184,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF200,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF208,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF214,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF215,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF217,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF225,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF226,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF229,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF232,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF235,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Nonsense_Mutation",,,,MEDIUM_V
ZNF239,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF25,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF251,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF257,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF267,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF273,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF274,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF275,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF277,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF28,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF280B,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF280C,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF280D,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF281,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF282,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF284,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF285,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF292,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Nonsense_Mutation",,,,MEDIUM_V
ZNF30,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF300,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF318,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF319,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF320,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF324,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF329,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF333,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF335,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF33A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF341,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF350,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF354B,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF365,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF382,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF384,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF394,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF395,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF398,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF407,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF41,3.0,0.0,"Missense_Mutation, Nonstop_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF415,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF417,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF423,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF429,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF431,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF432,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
ZNF433,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF438,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF439,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF440,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF441,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF442,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF443,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF445,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF451,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Splice_Site",,,,MEDIUM_V
ZNF454,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF462,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF468,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF470,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF471,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF473,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF479,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF483,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF488,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF493,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF496,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF497,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF502,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF506,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF510,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF511-PRAP1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF512,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF513,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF514,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF518B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF526,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF527,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF528,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF530,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF536,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZNF543,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF546,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF547,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF548,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF551,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ZNF554,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF555,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF557,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF558,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF559,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF559-ZNF177,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF560,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF561,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF563,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF565,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF569,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF57,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF574,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF582,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF583,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF585A,3.0,6.535e-05,Missense_Mutation,,,,MEDIUM_V
ZNF585B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF586,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF587,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF592,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF594,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF595,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF597,3.0,0.0006534,Missense_Mutation,,,,MEDIUM_V
ZNF598,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF600,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF605,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF606,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF608,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF609,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF610,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF611,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF613,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ZNF614,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF616,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF618,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF619,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF623,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ZNF624,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF626,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Nonsense_Mutation",,,,MEDIUM_V
ZNF627,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF629,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF630,3.0,5.262e-05,Missense_Mutation,,,,MEDIUM_V
ZNF638,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF639,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF641,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF646,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF648,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ZNF652,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
